Company,Sector,Country,Region,Indicator,KPI,Unit,2023,2022,2021,2020
Raubex,Industrials,South Africa,Africa,Safety,Reportable injury rate,Rate,0.26
Rebosis Property Fund,Real Estate,South Africa,Africa,Skills development,Number of bursaries,Number,17
Rebosis Property Fund,Real Estate,South Africa,Africa,Skills development,Number of learnerships,Number,10
Rebosis Property Fund,Real Estate,South Africa,Africa,Employees,Number of employees - Differently abled,Number,10
Rebosis Property Fund,Real Estate,South Africa,Africa,Diversity,Average age of employees,Years,34
Redefine Properties,Real Estate,South Africa,Africa,Employee remuneration,Employee remuneration,Rbillion,2.8
Redefine Properties,Real Estate,South Africa,Africa,Employees,New hires,Number,3
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Person-hours spent on training and development,Hours,18464
Redefine Properties,Real Estate,South Africa,Africa,Employees,Employee turnover rate,%,13.3
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Number of learnerships,Number,61
Redefine Properties,Real Estate,South Africa,Africa,Employees,Number of employees - Permanent,Number,415
Redefine Properties,Real Estate,South Africa,Africa,Employees,Number of employees - Temporary,Number,44
Redefine Properties,Real Estate,South Africa,Africa,Employees,Number of employees,Number,459
Redefine Properties,Real Estate,South Africa,Africa,Diversity,Female employees,%,58.1
Redefine Properties,Real Estate,South Africa,Africa,Employee tenure,Average tenure of employees,Years,7.0
Redefine Properties,Real Estate,South Africa,Africa,Diversity,Average age of employees,Years,40.9
Redefine Properties,Real Estate,South Africa,Africa,Employees,Employee turnover rate,%,22.9
Redefine Properties,Real Estate,South Africa,Africa,Human rights,Employee discrimination incidents,Number,1
Redefine Properties,Real Estate,South Africa,Africa,Labour,Absenteeism rate,%,0.82
Redefine Properties,Real Estate,South Africa,Africa,Labour,Unionised employees,%,0.4
Redefine Properties,Real Estate,South Africa,Africa,Employees,Number of days lost,Days,0
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Number of training interventions,Number,78
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Employee hours spent in training,Hours,18464
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Training spend,Rmillion,4.7
Redefine Properties,Real Estate,South Africa,Africa,Training and development,Training investment,Rmillion,13.7
Redefine Properties,Real Estate,South Africa,Africa,Supply chain,Supplier and enterprise development,Rmillion,568.3
Redefine Properties,Real Estate,South Africa,Africa,CSI,CSI spend,Rand,12927214
Redefine Properties,Real Estate,South Africa,Africa,Community,Number of beneficiaries,Number,1260073
Resilient REIT,Real Estate,South Africa,Africa,Skills development,Bursary spend,Rmillion,3.3
Resilient REIT,Real Estate,South Africa,Africa,Skills development,Number of bursaries,Number,136
Reunert,Industrials,South Africa,Africa,Employees,Number of employees,Number,6819
Reunert,Industrials,South Africa,Africa,Employees,Employee turnover rate,%,9.4
Reunert,Industrials,South Africa,Africa,Employee tenure,Average tenure of employees,Years,10
Reunert,Industrials,South Africa,Africa,Labour,Absenteeism rate,%,1.4
Reunert,Industrials,South Africa,Africa,Employees,Number of employees - Differently abled,Number,160
Reunert,Industrials,South Africa,Africa,Diversity,Employees between 18- 34 years,%,31
Reunert,Industrials,South Africa,Africa,Diversity,Employees between 35- 44 years,%,31
Reunert,Industrials,South Africa,Africa,Diversity,Employees between 45- 54 years,%,25
Reunert,Industrials,South Africa,Africa,Diversity,Employees between 55- 59 years,%,8
Reunert,Industrials,South Africa,Africa,Diversity,Employees over 60 years,%,5
Reunert,Industrials,South Africa,Africa,Diversity,Male employees,%,58
Reunert,Industrials,South Africa,Africa,Diversity,Female employees,%,42
Reunert,Industrials,South Africa,Africa,Training and development,Employee training spend,Rmillion,69
Reunert,Industrials,South Africa,Africa,Employees,Number of employees promoted,Number,124
Reunert,Industrials,South Africa,Africa,Skills development,"Number of learnerships, apprenticeships and internships",Number,319
Reunert,Industrials,South Africa,Africa,Health and safety,Work-related injuries,Number,20
Reunert,Industrials,South Africa,Africa,Health and safety,Lost days recorded due to injuries,Days,198
Reunert,Industrials,South Africa,Africa,Skills development,Skills development spend,Rmillion,69
Reunert,Industrials,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rmillion,35
Reunert,Industrials,South Africa,Africa,CSI,CSI spend,Rmillion,10
RFG,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,5237
RFG,Consumer Defensive,South Africa,Africa,Employees,Number of employees - Permanent,Number,3488
RFG,Consumer Defensive,South Africa,Africa,Employees,Number of contractors,Number,1749
RFG,Consumer Defensive,South Africa,Africa,Diversity,HDSA employees,%,97
RFG,Consumer Defensive,South Africa,Africa,Diversity,Female employees,%,45
RFG,Consumer Defensive,South Africa,Africa,Employees,Employee turnover rate,%,10.3
RFG,Consumer Defensive,South Africa,Africa,Employees,Person hours worked,Hours,14550869
RFG,Consumer Defensive,South Africa,Africa,Employees,Number of person days lost due to industrial action,Days,0
RFG,Consumer Defensive,South Africa,Africa,Labour,Unionised employees,%,34
RFG,Consumer Defensive,South Africa,Africa,Training and development,Number of employees trained,Number,3243
RFG,Consumer Defensive,South Africa,Africa,Training and development,Training spend,Rand,17376000
RFG,Consumer Defensive,South Africa,Africa,CSI,CSI spend,Rmillion,9.5
RH Bophelo,Healthcare,South Africa,Africa,CSI,CSI spend,Rmillion,1.4
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of employees,Number,568
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of employees - Differently abled,Number,15
SA Corporate Real Estate,Real Estate,South Africa,Africa,Diversity,Average age of employees,Years,39.4
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employee tenure,Average tenure of employees,Years,4.5
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Employee turnover rate,%,11
SA Corporate Real Estate,Real Estate,South Africa,Africa,Training and development,Employees trained,Number,90
SA Corporate Real Estate,Real Estate,South Africa,Africa,Training and development,Number of training interventions,Number,78
SA Corporate Real Estate,Real Estate,South Africa,Africa,Training and development,Black employees as a % of employees trained,%,89
SA Corporate Real Estate,Real Estate,South Africa,Africa,Training and development,Training spend,Rmillion,2.9
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employee remuneration,Salaries and wages,Rand,124292217
SA Corporate Real Estate,Real Estate,South Africa,Africa,Diversity,Black employees,%,84
SA Corporate Real Estate,Real Estate,South Africa,Africa,Learning and development,Number of learnerships,Number,13
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of contractors,Number,27
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of employees - Permanent,Number,499
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of employees - Temporary,Number,2
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Number of employees - Fixed-term,Number,27
SA Corporate Real Estate,Real Estate,South Africa,Africa,Diversity,HDSA employees,%,84
SA Corporate Real Estate,Real Estate,South Africa,Africa,Diversity,Female employees,%,45
SA Corporate Real Estate,Real Estate,South Africa,Africa,Labour,Unionised employees,%,10
SA Corporate Real Estate,Real Estate,South Africa,Africa,Employees,Employee turnover rate,%,11
SA Corporate Real Estate,Real Estate,South Africa,Africa,Safety,First aid cases,Number,2
SA Corporate Real Estate,Real Estate,South Africa,Africa,CSI,CSI spend,Rand,731235
SA Corporate Real Estate,Real Estate,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rand,2469527
SA Corporate Real Estate,Real Estate,South Africa,Africa,Skills development,Bursary spend,Rand,2997662
Sable Exploration and Mining Limited,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,3.14
Sable Exploration and Mining Limited,Basic Materials,South Africa,Africa,Safety,Person hours worked,Hours,127554
Sabvest Capital Limited,Financial Services,South Africa,Africa,Learning and development,Number of bursaries,Number,19
Salungano Group,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,263
Salungano Group,Basic Materials,South Africa,Africa,Employees,Number of contractors,Number,2029
Salungano Group,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,0.28
Salungano Group,Basic Materials,South Africa,Africa,Training and development,Training spend,Rmillion,9.3
Salungano Group,Basic Materials,South Africa,Africa,Diversity,African male employees,Number,126
Salungano Group,Basic Materials,South Africa,Africa,Diversity,African female employees,Number,102
Salungano Group,Basic Materials,South Africa,Africa,Diversity,Coloured male employees,Number,7
Salungano Group,Basic Materials,South Africa,Africa,Diversity,Coloured female employees,Number,8
Salungano Group,Basic Materials,South Africa,Africa,Diversity,White male employees,Number,8
Salungano Group,Basic Materials,South Africa,Africa,Diversity,White female employees,Number,10
Salungano Group,Basic Materials,South Africa,Africa,Diversity,Indian male employees,Number,2
Sanlam,Financial Services,South Africa,Africa,Employees,Number of employees,Number,113748
Sanlam,Financial Services,South Africa,Africa,Training and development,Training spend on black employees,Rmillion,258
Sanlam,Financial Services,South Africa,Africa,Training and development,Training spend on persons with disabilities,Rand,800000
Sanlam,Financial Services,South Africa,Africa,Training and development,Training spend on unemployed black people,Rmillion,15
Sanlam,Financial Services,South Africa,Africa,Diversity,Female employees,%,62.21
Sanlam,Financial Services,South Africa,Africa,Diversity,Male employees,%,37.79
Sanlam,Financial Services,South Africa,Africa,Diversity,African employees,%,52.08
Sanlam,Financial Services,South Africa,Africa,Diversity,Coloured employees,%,20.97
Sanlam,Financial Services,South Africa,Africa,Diversity,Indian employees,%,6.13
Sanlam,Financial Services,South Africa,Africa,Diversity,White employees,%,20.83
Sanlam,Financial Services,South Africa,Africa,Employees,Number of employees - Differently abled,%,1.83
Sanlam,Financial Services,South Africa,Africa,Employees,Employee turnover rate,%,15.95
Sanlam,Financial Services,South Africa,Africa,Employee tenure,Average tenure of employees,Years,8
Sanlam,Financial Services,South Africa,Africa,Employees,New hires,Number,4974
Sanlam,Financial Services,South Africa,Africa,Employees,New external appointments who are black,%,93
Sanlam,Financial Services,South Africa,Africa,Employees,New external appointments who are female,%,63
Sanlam,Financial Services,South Africa,Africa,Employees,Number of promotions,Number,2428
Sanlam,Financial Services,South Africa,Africa,Employees,Internal promotions who are black,%,83
Sanlam,Financial Services,South Africa,Africa,Employees,Internal promotions who are female,%,65
Sanlam,Financial Services,South Africa,Africa,Training and development,Number of employees trained,Number,18643
Sanlam,Financial Services,South Africa,Africa,Learning and development,Learning and development spend,Rmillion,321
Sanlam,Financial Services,South Africa,Africa,Labour,Absenteeism rate,%,1.86
Sanlam,Financial Services,South Africa,Africa,Employees,Number of injuries,Number,33
Sanlam,Financial Services,South Africa,Africa,Safety,Number of fatalities,Number,1
Sanlam,Financial Services,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,25
Sanlam,Financial Services,South Africa,Africa,Employees,Employees under 25 years - Differently abled,%,5
Sanlam,Financial Services,South Africa,Africa,Employees,Employees between 25- 35 years - Differently abled,%,38
Sanlam,Financial Services,South Africa,Africa,Employees,Employees between 36- 45 years - Differently abled,%,25
Sanlam,Financial Services,South Africa,Africa,Employees,Employees between 46- 55 years - Differently abled,%,24
Sanlam,Financial Services,South Africa,Africa,Employees,Employees over 55 years - Differently abled,%,8
Sanlam,Financial Services,South Africa,Africa,Labour,Unionised employees,Number,828
Sanlam,Financial Services,South Africa,Africa,CSI,CSI spend,Rmillion,139.213
Santam,Financial Services,South Africa,Africa,CSI,CSI spend as a % of NPAT,%,0.4
Santam,Financial Services,South Africa,Africa,Employees,Number of employees,Number,6472
Santam,Financial Services,South Africa,Africa,Employees,Number of employees - Differently abled,%,2.2
Santam,Financial Services,South Africa,Africa,Learning and development,Number of bursaries,Number,8
Santam,Financial Services,South Africa,Africa,Learning and development,Leaders trained,Number,243
Santam,Financial Services,South Africa,Africa,Skills development,Number of learners trained,Number,120
Santam,Financial Services,South Africa,Africa,Skills development,Number of graduates trained,Number,20
Santam,Financial Services,South Africa,Africa,Skills development,Number of interns trained,Number,10
Santam,Financial Services,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rbillion,2.8
Santam,Financial Services,South Africa,Africa,Diversity,Female employees,%,58
Santam,Financial Services,South Africa,Africa,Diversity,Male employees,%,42
Santam,Financial Services,South Africa,Africa,Diversity,White employees,%,24
Santam,Financial Services,South Africa,Africa,Diversity,Black employees,%,76
Santam,Financial Services,South Africa,Africa,Diversity,Employees between 18- 25years,Number,390
Santam,Financial Services,South Africa,Africa,Diversity,Employees between 26- 35years,Number,2268
Santam,Financial Services,South Africa,Africa,Diversity,Employees between 36- 45years,Number,2095
Santam,Financial Services,South Africa,Africa,Diversity,Employees between 46- 55years,Number,1209
Santam,Financial Services,South Africa,Africa,Diversity,Employees over 55years,Number,510
Santova,Industrials,South Africa,Africa,CSI,CSI spend,Rmillion,3.8
Santova,Industrials,South Africa,Africa,Safety,Number of employees who are HIV Positive,Number,1
Santova,Industrials,South Africa,Africa,Safety,Total number of employees who received Voluntary Counseling and Testing,Number,11
Santova,Industrials,South Africa,Africa,Safety,Employees tested for HIV/AIDS,Number,11
Santova,Industrials,South Africa,Africa,Safety,HIV/AIDS Prevalence Rate,%,0.38
Santova,Industrials,South Africa,Africa,Safety,First aid cases,Number,84
Santova,Industrials,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,1
Santova,Industrials,South Africa,Africa,Safety,Total recordable injuries,Number,1
Santova,Industrials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,2.06
Santova,Industrials,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,2.06
Santova,Industrials,South Africa,Africa,Diversity,African employees,%,29
Santova,Industrials,South Africa,Africa,Diversity,Coloured employees,%,7
Santova,Industrials,South Africa,Africa,Diversity,Indian employees,%,33
Santova,Industrials,South Africa,Africa,Diversity,White employees,%,31
Santova,Industrials,South Africa,Africa,Diversity,Male employees,%,42
Santova,Industrials,South Africa,Africa,Diversity,Female employees,%,58
Santova,Industrials,South Africa,Africa,Employees,Number of employees,Number,262
Santova,Industrials,South Africa,Africa,Employees,Number of employees - permanent,Number,258
Santova,Industrials,South Africa,Africa,Employees,Number of contractors,Number,4
Santova,Industrials,South Africa,Africa,Diversity,Female employees,Number,129
Santova,Industrials,South Africa,Africa,Diversity,Female employees,%,49
Santova,Industrials,South Africa,Africa,Employees,Employee turnover rate,%,19
Santova,Industrials,South Africa,Africa,Employees,Person hours worked,Hours,485848
Santova,Industrials,South Africa,Africa,Labour,Absenteeism rate,%,1.61
Santova,Industrials,South Africa,Africa,Diversity,HDSA employees,Number,75
Santova,Industrials,South Africa,Africa,Diversity,HDSA employees,%,71
Santova,Industrials,South Africa,Africa,Training and development,Employees trained,Number,174
Santova,Industrials,South Africa,Africa,Training and development,Training spend,Rand,962792
Sasfin,Financial Services,South Africa,Africa,CSI,CSI spend,Rmillion,2.62
Sasfin,Financial Services,South Africa,Africa,Employees,Number of employees,Number,761
Sasfin,Financial Services,South Africa,Africa,Employee remuneration,Salaries and wages,Rmillion,620.6
Sasfin,Financial Services,South Africa,Africa,Skills development,Training spend,Rmillion,10.4
Sasfin,Financial Services,South Africa,Africa,Diversity,ACI employees,%,67
Sasfin,Financial Services,South Africa,Africa,Skills development,Number of graduates,Number,65
Sasfin,Financial Services,South Africa,Africa,Diversity,Male employees,%,37
Sasfin,Financial Services,South Africa,Africa,Diversity,Female employees,%,63
Sasfin,Financial Services,South Africa,Africa,Diversity,White employees,%,31.01
Sasfin,Financial Services,South Africa,Africa,Diversity,African employees,%,37.71
Sasfin,Financial Services,South Africa,Africa,Diversity,Indian employees,%,16.29
Sasfin,Financial Services,South Africa,Africa,Diversity,Coloured employees,%,13.71
Sasfin,Financial Services,South Africa,Africa,Diversity,Foreign employees,%,1.71
Sasfin,Financial Services,South Africa,Africa,Learning and development,Learning and development spend,Rmillion,10.4
Sasfin,Financial Services,South Africa,Africa,Learning and development,Number of bursaries,Number,55
Sasfin,Financial Services,South Africa,Africa,Learning and development,SETA rebates,Rand,1491149
Schroders,Financial Services,South Africa,Africa,CSI,CSI spend,£million,5.4
Schroders,Financial Services,South Africa,Africa,Employee remuneration,Salaries and wages,£million,1058.7
Schroders,Financial Services,South Africa,Africa,Employees,Number of employees,Number,6390
Schroders,Financial Services,South Africa,Africa,Diversity,Male employees,%,43
Schroders,Financial Services,South Africa,Africa,Diversity,Female employees,%,57
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employee remuneration,Salaries and wages,Rbillion,1.248,1.296,1.166,0.998
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,4440,5400,5270,4210
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employees,Number of employees - Differently abled,Number,78,71,69
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Labour,Unionised employees,%,49,45,50
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employees,Employee turnover rate,%,3,12,2.2
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employees,Number of person hours worked,Hours,16478034,16360252,11415508
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Labour,Absenteeism rate,%,2,2,2.07
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Labour,Number of person days lost to absenteeism,Days,42966,42124,29500
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Employees,Number of person days lost to industrial action,Days,0,1209,0
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Diversity,Management HDSA employees,%,55,53,53,60
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Diversity,Management female employees,%,40,31,31
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Diversity,Female employees,%,40,40,52
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Diversity,HDSA employees,%,92,90,89,94
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Training and development,Number of persons trained,Number,1359,1166,900,925
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Training and development,Training spend,Rmillion,43.206,50.445,44,38
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,Number of fatalities,Number,0,1,0
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,First aid cases,Number,277,271,112
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,Lost time injuries (LTIs),Number,239,253,240
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,Fatal injury frequency rate (FIFR),Rate,0,0.001,0
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,Lost-time injury frequency rate (LTIFR),Rate,3.97,4.3,3.98
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Health and safety,Number of employees receiving voluntary counselling and testing for HIV/AIDS,Number,19,77,72
Sea Harvest Group,Consumer Defensive,South Africa,Africa,CSI,CSI spend,Rmillion,4.726,3.013,5.050
Sea Harvest Group,Consumer Defensive,South Africa,Africa,CSI,CSI as a % of NPAT,%,1.6,1,1
Sea Harvest Group,Consumer Defensive,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rmillion,12.51,4.3,11.2,1100
Sephaku Holdings Limited,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,714,-,72,66
Sephaku Holdings Limited,Basic Materials,South Africa,Africa,Training and development,Training and development spend,Rmillion,3.4
Sephaku Holdings Limited,Basic Materials,South Africa,Africa,Health and safety,Number of fatalities,Number,0,0
Sephaku Holdings Limited,Basic Materials,South Africa,Africa,Health and safety,Lost-time injury frequency rate (LTIFR),Rate,1.19,1.14
Shaftesbury Capital PLC,Real Estate,South Africa,Africa,Employees,Number of employees,Number,103
Shaftesbury Capital PLC,Real Estate,South Africa,Africa,Diversity,Female employees,%,64
Shaftesbury Capital PLC,Real Estate,South Africa,Africa,Diversity,Male employees,%,36
Shaftesbury Capital PLC,Real Estate,South Africa,Africa,Training and development,Number of training hours,Hours,2500
Shoprite,Consumer Cyclical,South Africa,Africa,Employees,Number of employees,Number,153726,145595
Shoprite,Consumer Cyclical,South Africa,Africa,Employees,Number of employees - Differently abled,Number,274,366
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Black employees,%,97.6,97.4
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Female employees,%,63.9,64.6
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Male employees,%,36.1,35.4
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Employees under 30 years,%,39.8,41.8
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Employees between 30 and 50 years,%,54.2,52.3
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Employees over 50 years,%,6.0,6.0
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Female employees,Number,88550
Shoprite,Consumer Cyclical,South Africa,Africa,Diversity,Male employees,Number,47782
Shoprite,Consumer Cyclical,South Africa,Africa,Community,Community spend,Rbillion,1.0
Shoprite,Consumer Cyclical,South Africa,Africa,Training and development,Number of trained youth,Number,4065
Shoprite,Consumer Cyclical,South Africa,Africa,Skills development,Number of YES programme beneficiaries,Number,2185,1900
Shoprite,Consumer Cyclical,South Africa,Africa,Employees,New hires,Number,8131
Shoprite,Consumer Cyclical,South Africa,Africa,Training and development,Training spend,Rmillion,645,560
Shoprite,Consumer Cyclical,South Africa,Africa,Training and development,Number of training hours,Hours,2887816,3315864
Shoprite,Consumer Cyclical,South Africa,Africa,Employees,Employee retention rate,%,74.3,77.2
Shoprite,Consumer Cyclical,South Africa,Africa,Employees,Employee turnover rate,%,25.7,22.8
Shoprite,Consumer Cyclical,South Africa,Africa,Training and development,Training interventions on food safety,Number,154727
Shoprite,Consumer Cyclical,South Africa,Africa,Supply chain,Suppliers and enterprise spend,Rbillion,23.3
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Top management - Female,%,27.1
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Top management - Black,%,36.3
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Senior management - Female,%,29.1
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Senior management - Black,%,66.8
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Middle management - Female,%,47.9
Shoprite,Consumer Cyclical,South Africa,Africa,Employment equity,Middle management - Black,%,82.3
Shoprite,Consumer Cyclical,South Africa,Africa,Skills development,Bursary spend,Rmillion,14.9
Shoprite,Consumer Cyclical,South Africa,Africa,Skills development,Number of bursaries,Number,200
Shoprite,Consumer Cyclical,South Africa,Africa,Employee remuneration,Salaries and wages,Rbillion,17.0
Shoprite,Consumer Cyclical,South Africa,Africa,Labour,Unionised employees,%,31
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Number of fatalities,Number,13
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Medical treatment cases (MTC),Number,900
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,1975
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Total recordable injuries,Number,2902
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Fatal injury frequency rate (FIFR),Rate,0.013
Shoprite,Consumer Cyclical,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,9.5
Shoprite,Consumer Cyclical,South Africa,Africa,CSI,CSI spend,Rmillion,58
Shoprite,Consumer Cyclical,South Africa,Africa,CSI,CSI as a % of NPAT,%,6.9
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Employee remuneration,Salaries and wages,Rbillion,26.5
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Training and development,Training and development spend,Rbillion,1.2
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,CSI,CSI spend,Rbillion,2.4
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,84481
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Employees,Number of contractors,Number,18438
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Diversity,Female employees,%,16.2
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Training and development,Training and skills development spend,Rbillion,1.1
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Labour,Unionised employees,%,88
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Diversity,South African employees,%,80.8
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Serious injury frequency rate (SIFR),Rate,2.91
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,4.41
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,5.07
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Medical treated injury frequency rate (MTIFR),Rate,0.66
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Number of fatalities,Number,5
Sibanye-Stillwater Group,Basic Materials,South Africa,Africa,Safety,Fatal injury frequency rate (FIFR),Rate,0.03
Sirius Real Estate Limited,Real Estate,South Africa,Africa,Diversity,Female employees,%,51
Sirius Real Estate Limited,Real Estate,South Africa,Africa,Diversity,Male employees,%,49
South Ocean Holdings,Industrials,South Africa,Africa,Employees,Number of employees,Number,568
South Ocean Holdings,Industrials,South Africa,Africa,Employee remuneration,Salaries and wages,Rand,151565000
South Ocean Holdings,Industrials,South Africa,Africa,Diversity,Black male employees,%,80
South Ocean Holdings,Industrials,South Africa,Africa,Diversity,Black female employees,%,12
South Ocean Holdings,Industrials,South Africa,Africa,Employees,Number of employees - Differently abled,Number,3
South Ocean Holdings,Industrials,South Africa,Africa,Employees,Management - Male,%,13
South Ocean Holdings,Industrials,South Africa,Africa,Skills development,Number of bursaries,Number,6
South Ocean Holdings,Industrials,South Africa,Africa,Skills development,Number of learnerships,Number,17
South Ocean Holdings,Industrials,South Africa,Africa,Training and development,Training spend,Rmillion,3.5
South Ocean Holdings,Industrials,South Africa,Africa,Labour,Unionised employees,Number,330
South Ocean Holdings,Industrials,South Africa,Africa,Labour,Unionised employees,%,58.1
South Ocean Holdings,Industrials,South Africa,Africa,Safety,Safety incidents,Number,18
South Ocean Holdings,Industrials,South Africa,Africa,Employees,Employee turnover rate,Number,111
South Ocean Holdings,Industrials,South Africa,Africa,CSI,CSI spend,Rmillion,2.2
South32,Basic Materials,South Africa,Africa,Human rights,Human rights training,Number,979
South32,Basic Materials,South Africa,Africa,Supply chain,Supplier and enterprise development spend,$million,14.7
South32,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,1.4
South32,Basic Materials,South Africa,Africa,Diversity,Female employees,%,20.2
South32,Basic Materials,South Africa,Africa,CSI,CSI spend,$million,27.7
South32,Basic Materials,South Africa,Africa,Safety,Number of fatalities,Number,2
South32,Basic Materials,South Africa,Africa,Safety,Total recordable illness frequency rate (TRILFR),Rate,1.3
South32,Basic Materials,South Africa,Africa,Safety,Total recordable injuries,Number,220
South32,Basic Materials,South Africa,Africa,Safety,Total recordable illnesses,Number,48
South32,Basic Materials,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,5.9
South32,Basic Materials,South Africa,Africa,Safety,Total significant hazard frequency,Number,92
South32,Basic Materials,South Africa,Africa,Safety,Total potential significant events,Number,269
South32,Basic Materials,South Africa,Africa,Diversity,Black employees,%,87
South32,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,9616
South32,Basic Materials,South Africa,Africa,Training and development,Cultural awareness training,Number,913
Southern Sun,Consumer Cyclical,South Africa,Africa,Employees,Number of employees,Number,5874
Southern Sun,Consumer Cyclical,South Africa,Africa,Diversity,ACI employees,%,94
Southern Sun,Consumer Cyclical,South Africa,Africa,Diversity,Female employees,%,56
Southern Sun,Consumer Cyclical,South Africa,Africa,Community,Community spend,Rmillion,9
Southern Sun,Consumer Cyclical,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rmillion,29.2
Southern Sun,Consumer Cyclical,South Africa,Africa,Skills development,Skills development spend,Rmillion,59.2
